ID,Gold,Silver,Bronze,nan
14830,0,0,0,1
95263,0,0,0,1
45914,0,0,0,1
120076,0,0,0,1
121116,0,0,0,1
69521,0,0,0,1
84192,0,0,0,1
73435,0,0,0,1
10381,1,0,0,0
23085,1,0,0,0
47624,0,0,0,1
113603,0,0,0,1
44606,0,0,0,1
111038,0,0,0,1
64416,0,0,0,1
46608,0,0,0,1
48747,0,0,0,1
18040,0,0,1,0
1401,0,0,0,1
73775,0,0,0,1
3232,0,0,0,1
39889,0,1,0,0
77826,0,0,0,1
57864,0,0,0,1
110589,0,0,0,1
85712,0,0,0,1
115947,0,0,0,1
21486,0,0,0,1
80358,0,0,0,1
27821,0,0,0,1
77592,0,0,1,0
110838,0,0,0,1
129993,0,0,0,1
94470,0,0,0,1
24210,0,0,0,1
57461,0,0,0,1
22604,0,0,0,1
22161,0,0,0,1
45312,0,0,0,1
30515,0,0,0,1
80365,0,0,0,1
8821,0,0,0,1
44257,0,0,0,1
130165,0,0,1,0
96166,0,0,1,0
64739,0,0,0,1
95072,0,0,0,1
94733,0,0,0,1
66486,0,0,0,1
122267,0,1,0,0
50844,0,0,0,1
81093,0,1,0,0
10411,0,1,0,0
71815,0,0,0,1
22860,0,0,0,1
102598,0,0,0,1
29417,0,0,0,1
19160,0,0,0,1
28351,0,0,0,1
128955,0,0,0,1
9135,0,0,0,1
90030,0,0,0,1
116124,0,0,0,1
44942,0,0,0,1
26855,0,0,0,1
44812,0,1,0,0
96348,1,0,0,0
128820,0,0,0,1
4198,0,1,0,0
110594,0,0,0,1
56041,0,1,0,0
69041,0,0,0,1
42918,0,0,0,1
116684,0,0,0,1
32934,0,0,0,1
51770,0,0,0,1
107630,0,0,0,1
125261,0,0,0,1
33364,0,0,0,1
85793,1,0,0,0
51135,1,0,0,0
94815,0,0,0,1
51821,0,1,0,0
125404,0,0,0,1
21862,0,0,0,1
117196,0,0,0,1
94044,0,0,0,1
37079,0,0,0,1
15095,0,0,0,1
92160,0,0,0,1
126115,0,0,0,1
103372,0,0,0,1
60161,0,0,0,1
119531,0,0,0,1
3132,0,0,0,1
47206,1,0,0,0
46207,1,0,0,0
20655,0,0,0,1
113918,0,0,0,1
127665,0,0,0,1
76073,0,0,0,1
135164,1,0,0,0
30740,0,0,0,1
51612,0,0,0,1
119206,0,0,0,1
9052,0,1,0,0
77481,0,1,0,0
77661,0,1,0,0
123449,0,0,0,1
13003,0,0,0,1
83167,0,1,0,0
75575,0,0,0,1
2192,0,0,0,1
74855,0,0,0,1
25696,0,0,0,1
45422,0,0,0,1
8174,0,1,0,0
122923,0,0,0,1
32316,0,0,0,1
79543,0,0,0,1
43266,0,0,0,1
113003,0,0,0,1
193,0,0,0,1
47902,0,0,0,1
103173,0,0,0,1
4222,0,0,0,1
17593,0,0,1,0
9578,0,0,0,1
40199,0,0,0,1
113775,0,0,0,1
59127,0,0,0,1
105115,0,0,0,1
2802,0,0,0,1
63370,0,0,0,1
29787,0,0,0,1
87844,0,0,0,1
29812,0,0,0,1
4239,0,0,0,1
48152,0,0,0,1
95272,0,0,0,1
13703,0,1,0,0
109478,0,0,0,1
96193,0,0,0,1
57483,0,0,0,1
20254,0,0,0,1
53233,0,0,0,1
64485,0,0,1,0
89165,0,0,0,1
69780,0,0,0,1
61365,0,0,0,1
83171,0,0,0,1
132655,0,0,0,1
19964,0,0,0,1
68407,0,0,0,1
64222,0,0,0,1
19779,0,1,0,0
121082,0,0,0,1
47305,0,0,0,1
111998,0,0,0,1
126458,0,0,0,1
98385,0,0,0,1
55776,0,0,0,1
131453,0,0,0,1
11578,0,0,0,1
132912,0,0,0,1
34532,0,0,0,1
33315,0,0,0,1
109911,0,0,0,1
75027,0,0,1,0
77101,0,0,0,1
10121,0,1,0,0
67952,0,1,0,0
26559,0,1,0,0
50320,0,0,0,1
70475,0,0,0,1
9253,0,0,0,1
41264,0,0,0,1
70431,0,0,0,1
9171,0,0,0,1
123478,0,0,1,0
18050,0,0,0,1
81797,0,0,0,1
2403,0,0,0,1
96257,0,0,0,1
64375,0,1,0,0
92896,0,0,0,1
11749,0,0,0,1
3142,0,0,0,1
27565,0,0,0,1
82210,0,0,0,1
34568,0,0,0,1
86541,0,0,0,1
89785,0,0,0,1
52030,0,0,0,1
111367,0,0,0,1
43512,0,0,0,1
130986,0,0,0,1
9229,0,0,0,1
8123,0,0,0,1
33916,0,0,0,1
135414,1,0,0,0
22536,0,0,0,1
96138,0,0,0,1
89370,0,0,0,1
41355,0,0,0,1
131790,0,0,0,1
116340,0,0,0,1
105699,0,0,0,1
48368,0,0,0,1
16523,0,0,0,1
115354,0,0,0,1
88788,0,0,1,0
112892,0,0,0,1
93517,0,0,0,1
95081,0,1,0,0
55620,1,0,0,0
50371,0,1,0,0
123341,0,0,0,1
19728,0,0,0,1
103943,0,0,0,1
51987,0,0,0,1
20116,0,0,0,1
5886,0,0,0,1
23091,0,0,0,1
28357,0,0,0,1
100330,0,0,0,1
23649,0,0,0,1
21462,0,0,0,1
84198,0,0,0,1
44877,0,0,1,0
109228,0,0,0,1
96106,0,0,0,1
31648,0,0,0,1
65868,0,0,1,0
97761,0,0,0,1
94303,0,0,0,1
107008,0,0,0,1
127638,0,0,0,1
4264,0,0,0,1
15606,0,0,0,1
81137,0,0,0,1
109980,0,0,0,1
28977,0,0,0,1
33265,0,0,0,1
32577,0,0,0,1
30473,0,0,0,1
93545,0,0,0,1
77968,0,0,0,1
127949,0,0,0,1
56465,0,0,0,1
45884,0,0,0,1
19179,0,0,0,1
105894,0,0,0,1
94885,0,0,0,1
1345,0,0,0,1
37040,0,0,0,1
96974,0,0,0,1
36483,0,1,0,0
117518,0,0,0,1
29897,0,0,0,1
81608,0,0,0,1
112191,0,0,0,1
100644,0,0,0,1
131824,0,0,0,1
6924,0,0,0,1
125259,0,0,0,1
39058,0,0,0,1
76268,1,0,0,0
88173,0,0,0,1
129008,0,0,0,1
8647,0,0,0,1
81726,0,0,0,1
97849,0,0,0,1
31110,0,0,0,1
98132,0,0,0,1
114128,1,0,0,0
82108,0,0,0,1
23583,0,0,0,1
117167,0,0,0,1
34768,0,0,0,1
61669,0,0,0,1
67726,0,0,0,1
30404,0,1,0,0
124392,0,0,0,1
77592,0,0,0,1
93295,0,0,0,1
99366,0,0,0,1
68080,1,0,0,0
113722,0,0,0,1
37659,0,0,0,1
89397,0,0,0,1
121997,0,0,0,1
79614,0,0,0,1
14447,0,0,0,1
79534,0,0,0,1
125398,0,0,0,1
64892,0,0,0,1
48789,0,0,0,1
87275,0,0,0,1
85635,0,0,0,1
50439,0,0,0,1
100164,0,0,0,1
75713,0,0,0,1
13449,0,0,0,1
75052,0,0,0,1
117210,0,0,0,1
108433,0,0,0,1
1702,0,0,0,1
133797,0,0,0,1
9041,0,0,0,1
104801,0,0,0,1
12667,0,0,0,1
128248,0,0,0,1
105084,0,0,0,1
10596,0,0,0,1
41167,0,0,0,1
58679,0,0,1,0
23438,0,0,0,1
21714,0,0,0,1
43226,0,0,0,1
85742,0,0,0,1
87056,0,0,0,1
28479,1,0,0,0
86255,0,0,1,0
10218,0,0,0,1
4077,0,0,0,1
53989,0,0,0,1
81908,0,0,0,1
43879,0,0,0,1
77437,0,0,1,0
60707,0,0,0,1
28475,0,0,1,0
122138,0,0,0,1
71065,0,0,0,1
120507,1,0,0,0
104062,0,0,0,1
59175,0,0,0,1
99078,0,0,0,1
27637,0,0,0,1
17784,0,0,0,1
131433,0,0,0,1
132188,0,0,0,1
78847,0,0,0,1
35792,0,0,0,1
115230,0,0,0,1
20096,0,0,0,1
128934,0,0,0,1
101967,0,0,0,1
30918,0,0,0,1
53215,0,0,1,0
64862,0,0,0,1
5912,0,0,0,1
17597,0,0,0,1
22644,0,0,0,1
43923,0,0,1,0
59979,0,0,0,1
73858,0,0,0,1
69667,0,0,1,0
68686,0,0,0,1
132736,0,0,0,1
22782,0,0,0,1
59841,0,0,0,1
126117,0,0,0,1
96893,0,0,0,1
38336,1,0,0,0
105951,0,0,1,0
53737,0,0,0,1
42957,0,0,0,1
56906,0,0,0,1
29476,0,0,0,1
129603,0,1,0,0
118283,0,0,0,1
105627,0,0,0,1
62208,0,0,1,0
79928,0,0,0,1
48288,0,1,0,0
108132,0,0,0,1
74304,0,0,0,1
20055,0,0,0,1
4838,0,0,0,1
94494,0,0,0,1
69676,0,0,0,1
110778,0,0,0,1
94964,0,0,0,1
44329,0,0,0,1
118965,0,0,1,0
59315,1,0,0,0
123070,0,0,0,1
66064,0,0,0,1
55239,0,0,0,1
126037,0,0,0,1
124960,0,0,0,1
20305,0,0,0,1
132863,0,0,0,1
59587,0,0,0,1
133636,0,0,0,1
47921,0,0,0,1
1739,0,0,0,1
68934,1,0,0,0
70085,0,0,0,1
4634,0,0,0,1
18887,0,0,0,1
79134,0,1,0,0
40610,0,0,0,1
73445,0,0,0,1
63017,0,0,0,1
13071,0,1,0,0
25774,0,0,0,1
60231,0,0,0,1
129223,0,0,0,1
40750,0,0,0,1
14104,0,0,0,1
7679,0,0,0,1
68278,0,0,0,1
101146,0,0,0,1
102867,0,1,0,0
27499,0,0,0,1
7964,0,0,0,1
101522,0,0,0,1
68562,0,0,0,1
14532,0,0,0,1
43900,0,0,0,1
71541,0,0,0,1
102465,0,0,0,1
51209,0,0,0,1
83068,0,0,0,1
53617,0,0,0,1
35452,0,0,0,1
34326,0,1,0,0
10124,0,0,0,1
118736,0,0,0,1
90861,0,1,0,0
35263,0,0,0,1
65622,0,0,0,1
28573,0,0,0,1
107289,0,0,0,1
56187,0,0,0,1
115851,0,0,0,1
92063,0,0,0,1
115898,0,0,0,1
9493,0,0,0,1
31644,0,0,0,1
133018,0,0,0,1
25405,0,0,0,1
5654,0,0,0,1
25149,0,0,0,1
17913,0,0,0,1
67324,1,0,0,0
102605,0,0,0,1
107423,0,0,0,1
124248,0,0,0,1
123454,0,0,0,1
23599,1,0,0,0
113599,0,0,0,1
69321,0,0,0,1
121558,0,0,0,1
75559,0,0,0,1
99175,1,0,0,0
118447,0,0,0,1
61362,0,0,0,1
106472,1,0,0,0
47441,0,1,0,0
2743,0,0,0,1
113497,0,0,0,1
18412,0,0,0,1
110703,0,0,0,1
46362,0,0,0,1
63122,0,0,0,1
34289,0,0,0,1
71376,0,0,0,1
53382,0,0,0,1
30494,0,0,0,1
126818,0,0,0,1
109662,0,0,0,1
100863,0,0,0,1
38016,0,0,0,1
83378,0,0,0,1
48386,0,0,1,0
129418,0,0,1,0
6112,0,0,0,1
74023,0,0,0,1
4400,0,0,0,1
69979,0,0,0,1
80508,0,0,0,1
26841,0,1,0,0
34829,0,0,0,1
14917,0,0,0,1
74040,0,0,0,1
114261,0,0,0,1
117477,0,0,0,1
103420,0,0,0,1
33783,0,0,0,1
106672,0,0,0,1
65971,0,0,0,1
131127,0,0,0,1
18030,0,0,0,1
117012,1,0,0,0
57922,0,0,0,1
105193,0,0,0,1
117189,0,0,0,1
26185,0,0,0,1
117090,0,0,0,1
47173,0,0,0,1
95466,0,0,0,1
34166,0,0,0,1
128653,0,0,1,0
29525,0,0,0,1
34282,0,0,0,1
3501,0,0,0,1
132615,0,0,0,1
74463,0,0,0,1
23296,0,0,0,1
102975,0,0,0,1
75706,0,0,0,1
134067,0,0,0,1
131822,0,0,0,1
6241,0,0,0,1
100648,0,0,0,1
76896,0,0,0,1
60566,0,0,0,1
29925,0,0,1,0
38953,0,0,0,1
105842,0,0,0,1
85211,0,0,0,1
29801,0,0,0,1
43307,0,0,0,1
104168,0,0,0,1
61488,0,0,0,1
124789,1,0,0,0
132280,0,0,0,1
84245,0,0,0,1
100656,0,0,1,0
73705,0,0,0,1
123725,0,0,0,1
88931,0,0,0,1
27188,0,0,0,1
91987,0,0,0,1
66177,1,0,0,0
37028,0,0,0,1
134416,0,0,0,1
79257,0,0,0,1
79694,0,0,0,1
84486,0,0,0,1
91734,0,0,0,1
50967,0,1,0,0
54460,0,0,1,0
23921,0,0,0,1
45553,0,0,0,1
106044,0,0,0,1
85780,0,0,0,1
108477,0,1,0,0
31101,0,0,0,1
63803,0,0,0,1
93308,0,0,0,1
98350,0,0,0,1
115440,0,0,0,1
53533,0,0,0,1
1225,0,0,0,1
48491,0,0,0,1
11330,0,0,0,1
14204,0,0,0,1
126316,0,0,0,1
115280,0,0,0,1
20169,0,0,0,1
65741,0,0,0,1
50817,0,0,0,1
60285,0,0,0,1
40199,0,0,0,1
123249,0,0,1,0
10379,0,0,0,1
39937,0,0,0,1
66986,0,0,0,1
134806,0,0,0,1
14465,0,0,0,1
14944,0,0,0,1
74670,0,0,0,1
32504,0,0,0,1
56945,0,0,0,1
5913,0,0,0,1
79211,0,0,0,1
7665,0,0,0,1
102111,0,0,0,1
121926,0,0,0,1
103701,0,0,0,1
130695,1,0,0,0
130218,0,1,0,0
74420,1,0,0,0
78616,0,0,0,1
101924,0,0,0,1
64061,0,0,0,1
43252,1,0,0,0
53748,0,0,0,1
128503,0,0,0,1
90533,0,0,0,1
115936,0,0,0,1
67904,0,0,0,1
21209,0,0,0,1
27115,0,0,1,0
45437,0,1,0,0
46757,0,0,0,1
30848,0,0,0,1
78161,0,0,0,1
57772,0,0,0,1
36575,0,0,0,1
8330,0,0,1,0
63777,0,0,0,1
22514,0,0,0,1
105082,0,0,0,1
18416,0,0,0,1
6866,0,0,0,1
72557,0,0,0,1
94493,0,0,0,1
10757,0,0,0,1
7419,0,0,0,1
114313,0,0,0,1
98803,0,0,0,1
73065,1,0,0,0
55124,0,0,0,1
87280,0,0,0,1
96518,0,0,0,1
32181,0,0,0,1
108800,0,0,1,0
24138,0,0,0,1
38743,0,0,0,1
26012,0,0,0,1
74803,0,0,0,1
135313,1,0,0,0
32932,0,0,0,1
18610,0,0,0,1
132606,0,0,0,1
86392,0,0,0,1
6222,0,0,0,1
114424,0,0,0,1
22468,0,0,0,1
125511,0,0,0,1
98749,0,0,0,1
25919,0,0,0,1
9425,0,0,0,1
94336,0,0,0,1
55719,0,0,0,1
20029,0,0,0,1
114576,0,0,0,1
12741,1,0,0,0
133934,0,0,0,1
97250,0,0,0,1
44082,0,0,0,1
70779,0,0,0,1
79237,0,0,0,1
1447,0,0,0,1
17473,0,0,0,1
27359,0,0,0,1
103493,0,0,0,1
106408,0,1,0,0
135042,0,0,0,1
98041,0,0,0,1
12802,0,0,0,1
68152,0,0,0,1
50541,0,0,0,1
67793,0,0,0,1
21181,0,0,0,1
31353,0,0,0,1
33624,0,1,0,0
68471,0,0,0,1
118902,0,0,0,1
65544,0,0,0,1
91817,0,0,0,1
44540,0,0,0,1
41098,0,0,0,1
84871,0,0,0,1
116213,0,0,0,1
54836,0,0,0,1
59952,0,0,0,1
53011,1,0,0,0
47911,0,1,0,0
25174,0,0,0,1
124702,0,0,0,1
57190,0,0,0,1
13968,0,0,0,1
58843,0,0,0,1
99583,0,0,1,0
82108,0,0,0,1
67918,0,0,0,1
81406,0,0,0,1
47295,0,0,0,1
7598,0,0,0,1
119879,0,0,0,1
2291,0,0,0,1
111636,0,0,0,1
32458,1,0,0,0
255,0,0,0,1
8191,0,0,0,1
120051,0,0,0,1
16465,0,0,0,1
121332,0,0,0,1
57291,0,0,0,1
119136,0,0,0,1
126384,0,0,0,1
33688,0,0,0,1
131756,1,0,0,0
125145,0,0,0,1
95321,0,0,0,1
118720,0,0,1,0
63129,0,0,0,1
38704,0,0,0,1
130391,0,0,0,1
34829,1,0,0,0
10516,0,1,0,0
124126,0,0,0,1
64021,0,0,0,1
84363,0,0,0,1
52594,0,0,0,1
135303,0,0,0,1
83661,0,0,0,1
12430,0,0,0,1
80462,0,0,0,1
54282,0,0,0,1
79967,0,0,0,1
117331,0,0,0,1
54465,0,0,0,1
102162,0,0,0,1
66288,0,0,0,1
123682,0,0,0,1
121997,0,0,0,1
37562,0,0,0,1
46492,0,0,0,1
55263,0,0,0,1
32766,0,0,1,0
42827,0,0,0,1
115538,0,0,0,1
68530,0,0,0,1
26391,0,0,0,1
127302,0,0,0,1
122030,0,0,1,0
36144,0,1,0,0
120581,1,0,0,0
6255,0,0,0,1
76767,0,0,0,1
15909,0,0,0,1
2461,0,0,0,1
44214,0,0,0,1
107790,0,0,0,1
44410,0,0,0,1
84399,0,0,1,0
12019,1,0,0,0
69143,0,0,0,1
96489,0,0,0,1
40677,0,0,0,1
121031,0,0,0,1
293,0,0,0,1
109002,0,1,0,0
77260,0,0,0,1
133686,0,0,0,1
75386,0,0,0,1
7644,0,0,0,1
110806,0,0,0,1
31740,0,0,0,1
111778,0,0,0,1
10396,0,0,0,1
15874,0,0,0,1
12291,1,0,0,0
90762,0,0,0,1
41311,0,0,0,1
45233,0,0,0,1
127867,0,0,0,1
26167,0,0,0,1
54681,0,0,0,1
30829,0,0,0,1
45239,0,0,0,1
49865,0,0,0,1
72874,0,0,0,1
21392,0,0,0,1
69106,0,0,0,1
19358,0,0,0,1
4600,0,0,0,1
17257,0,0,0,1
133777,0,0,0,1
103023,0,0,0,1
43730,0,0,0,1
31182,0,0,0,1
87517,0,0,0,1
26651,0,0,0,1
133763,0,1,0,0
116430,0,0,0,1
96957,1,0,0,0
102301,0,0,0,1
7687,0,0,0,1
133279,0,0,0,1
107515,0,0,0,1
89790,0,1,0,0
117880,1,0,0,0
30882,0,0,1,0
93628,0,0,0,1
92584,0,0,0,1
85817,0,0,0,1
63283,0,0,0,1
57007,0,0,0,1
51779,0,0,0,1
1680,0,0,0,1
29188,0,0,0,1
59367,1,0,0,0
22304,0,0,0,1
43896,0,0,0,1
17510,0,0,0,1
92085,0,0,0,1
79812,0,0,0,1
18676,0,0,0,1
107471,0,1,0,0
69259,0,1,0,0
128581,0,0,0,1
59852,0,0,0,1
60721,0,0,0,1
11648,0,0,0,1
106489,0,0,0,1
110446,0,0,0,1
51649,0,0,0,1
52828,0,0,0,1
1539,0,0,0,1
116242,0,0,0,1
85349,0,0,0,1
55836,0,0,0,1
56445,0,0,0,1
13927,0,0,0,1
87768,1,0,0,0
119998,0,1,0,0
77349,0,0,0,1
4833,0,0,0,1
75925,0,0,0,1
39944,0,0,0,1
13057,0,0,0,1
23284,0,0,0,1
30808,1,0,0,0
36581,0,0,0,1
73591,0,0,0,1
120553,0,0,1,0
22450,0,0,0,1
56233,0,0,0,1
72420,0,0,0,1
111172,0,0,0,1
129458,0,0,0,1
105098,0,0,0,1
86380,0,0,0,1
71069,0,0,0,1
57504,0,0,0,1
16648,0,0,0,1
68535,0,0,0,1
13579,0,0,0,1
128786,0,0,0,1
80502,1,0,0,0
120109,0,0,0,1
99484,0,0,0,1
74248,0,0,0,1
91471,0,1,0,0
8344,0,0,0,1
126589,0,0,0,1
100393,0,0,0,1
3749,0,0,1,0
60459,0,0,0,1
123643,0,1,0,0
5533,0,0,0,1
42828,0,0,1,0
126107,0,0,0,1
69452,0,0,0,1
63538,0,0,0,1
70824,0,0,0,1
47540,0,0,0,1
50395,0,0,0,1
110089,0,0,0,1
124330,0,0,0,1
95556,0,0,1,0
126326,0,0,0,1
66024,0,0,0,1
111429,0,0,0,1
103896,0,1,0,0
126109,0,0,0,1
67369,0,0,0,1
57998,1,0,0,0
81117,0,0,1,0
83764,0,0,0,1
74938,0,0,0,1
44376,0,0,0,1
73995,0,0,0,1
85543,0,0,0,1
119310,0,0,0,1
12762,0,0,0,1
88897,0,0,0,1
78439,0,0,0,1
123271,0,0,0,1
50070,0,0,0,1
65625,0,0,0,1
125150,0,0,0,1
45018,1,0,0,0
67017,0,0,0,1
84868,0,0,0,1
105442,0,0,0,1
44920,0,0,0,1
102391,0,0,0,1
67735,0,0,0,1
128207,0,0,0,1
121453,0,0,0,1
26800,0,0,0,1
135544,0,1,0,0
34135,0,0,0,1
61328,0,0,0,1
92240,0,0,0,1
59512,0,0,0,1
80327,0,0,0,1
133677,0,0,0,1
120579,0,1,0,0
6763,0,0,0,1
43215,0,0,0,1
99624,0,0,0,1
133718,0,0,0,1
40363,0,0,0,1
24308,0,0,0,1
3730,0,0,0,1
90150,0,0,0,1
124942,1,0,0,0
39290,0,0,1,0
80535,0,0,0,1
24286,1,0,0,0
35206,0,0,0,1
86852,0,0,0,1
84434,0,0,0,1
36993,0,0,0,1
41174,0,0,1,0
10077,0,0,0,1
77302,0,0,0,1
135341,0,0,0,1
96608,0,0,0,1
109033,0,0,0,1
90465,0,0,0,1
111722,0,0,0,1
25790,0,1,0,0
78128,0,0,0,1
12366,0,0,0,1
114329,0,0,0,1
131327,0,0,1,0
130786,0,0,0,1
126874,0,0,0,1
35459,0,0,0,1
62838,0,0,0,1
70311,0,0,0,1
134993,0,0,0,1
123064,0,0,0,1
104498,0,0,0,1
60340,0,0,0,1
67726,0,0,0,1
51596,0,0,0,1
10232,0,0,0,1
6380,0,0,0,1
24654,0,0,0,1
50621,0,0,0,1
34767,0,0,0,1
105513,0,0,0,1
29313,0,0,0,1
66929,0,0,0,1
43214,0,0,0,1
105967,0,0,0,1
58943,0,0,0,1
2501,0,0,0,1
54517,0,0,0,1
58173,0,0,0,1
64076,0,0,0,1
125762,0,0,0,1
34212,0,0,0,1
94406,0,0,1,0
81950,0,0,0,1
113740,0,0,0,1
56626,0,0,0,1
5987,0,0,0,1
40590,0,0,0,1
17453,0,0,0,1
14820,0,0,0,1
115568,0,0,0,1
119181,0,0,0,1
115370,0,0,0,1
110767,0,0,0,1
107893,0,0,0,1
103658,0,0,0,1
76303,0,0,0,1
23519,0,1,0,0
30858,0,0,0,1
116123,0,0,0,1
111990,0,0,1,0
43583,0,0,0,1
34289,0,0,0,1
2795,0,0,0,1
7936,0,0,1,0
56547,1,0,0,0
96398,0,0,0,1
58651,0,0,0,1
131133,0,0,0,1
117976,0,0,0,1
50857,0,0,0,1
126122,1,0,0,0
25338,0,0,0,1
131327,0,0,0,1
122252,0,0,0,1
13013,1,0,0,0
74269,0,0,0,1
128949,0,0,0,1
115853,1,0,0,0
98253,0,0,0,1
95048,1,0,0,0
21828,0,0,0,1
122546,0,0,0,1
122564,0,0,0,1
8171,0,0,0,1
106452,0,0,1,0
72069,0,0,0,1
91271,0,0,0,1
57083,0,0,0,1
12945,0,0,0,1
46484,0,0,0,1
51314,0,0,0,1
69200,0,0,0,1
99285,0,0,1,0
78746,0,0,0,1
89145,0,0,0,1
129828,0,0,1,0
83057,0,0,0,1
45477,0,0,0,1
4543,0,0,0,1
58350,0,0,0,1
84883,0,0,0,1
24426,0,0,0,1
60827,0,0,0,1
25494,0,0,0,1
88576,0,0,0,1
20974,0,0,0,1
117784,0,0,0,1
113599,0,0,0,1
52453,0,0,0,1
76884,0,0,0,1
133162,0,0,0,1
130041,0,0,0,1
21255,0,1,0,0
85297,0,0,0,1
93842,0,0,0,1
102419,0,0,0,1
61751,0,0,0,1
49127,0,0,1,0
30901,0,0,0,1
122575,0,0,0,1
97741,0,0,0,1
93561,0,0,0,1
49879,0,0,0,1
96126,0,0,0,1
17426,0,0,0,1
61750,0,0,0,1
95687,0,0,0,1
58719,0,0,1,0
18370,0,0,0,1
116842,0,0,0,1
55218,0,0,0,1
125523,0,0,0,1
66641,0,0,0,1
41704,0,0,0,1
127639,0,0,0,1
129468,0,0,0,1
44211,0,0,1,0
90631,1,0,0,0
120051,0,0,0,1
23805,0,0,0,1
6585,0,0,0,1
25141,0,0,0,1
77077,0,0,1,0
91032,0,0,0,1
34559,0,0,0,1
36167,1,0,0,0
30993,0,0,0,1
89289,0,0,0,1
112374,0,0,0,1
115816,0,0,0,1
55908,0,0,0,1
74420,1,0,0,0
51543,0,0,0,1
119311,0,0,0,1
16062,0,0,0,1
55550,0,1,0,0
9873,0,0,0,1
47950,0,0,0,1
16197,0,0,0,1
124300,0,0,0,1
110158,0,0,0,1
134376,0,0,0,1
41692,0,0,0,1
29861,0,0,0,1
99578,0,0,0,1
35877,0,0,0,1
96681,0,0,0,1
12639,0,0,0,1
58857,0,0,0,1
114764,1,0,0,0
124237,0,0,0,1
17161,0,0,0,1
119242,0,0,0,1
65673,0,0,0,1
5169,0,0,0,1
117627,1,0,0,0
90986,0,0,1,0
84539,0,0,0,1
132859,0,0,0,1
86725,0,0,0,1
80968,0,0,0,1
56823,0,0,0,1
67215,0,0,0,1
119824,0,0,0,1
11213,0,0,0,1
50377,0,0,0,1
85270,0,0,0,1
130452,1,0,0,0
54136,0,0,0,1
79571,0,0,0,1
13364,0,0,0,1
107580,0,0,0,1
106156,0,0,0,1
92326,0,0,0,1
88117,0,0,0,1
117376,0,0,0,1
31639,0,0,0,1
59402,0,0,0,1
129861,0,0,0,1
111366,0,0,0,1
91290,0,0,0,1
95713,0,0,0,1
106749,0,0,0,1
118030,0,0,0,1
26977,0,0,0,1
67412,0,0,0,1
122198,0,0,0,1
31538,0,0,0,1
122494,0,0,1,0
36233,1,0,0,0
5698,0,1,0,0
113700,0,0,0,1
56446,0,0,0,1
88440,0,0,0,1
7914,0,0,0,1
77454,0,0,0,1
77111,0,0,0,1
125422,0,0,0,1
110435,0,0,0,1
72749,0,0,0,1
15880,0,0,0,1
35779,0,0,0,1
118399,0,0,0,1
105786,0,0,0,1
70777,0,0,1,0
101578,0,0,0,1
29289,0,0,0,1
109263,0,0,0,1
49576,0,0,0,1
14570,0,0,0,1
128730,0,0,0,1
73037,0,0,0,1
129170,1,0,0,0
110468,0,0,0,1
130594,0,0,0,1
9255,0,0,0,1
15788,0,1,0,0
54559,0,0,0,1
106767,0,0,1,0
35481,0,0,0,1
42905,0,0,0,1
13311,0,0,0,1
124017,0,0,0,1
59940,0,0,0,1
53357,0,0,0,1
123640,0,0,0,1
50064,0,0,0,1
97192,0,0,0,1
92379,0,0,0,1
103881,1,0,0,0
105865,0,0,0,1
86225,0,0,0,1
80823,0,0,0,1
94406,1,0,0,0
54460,0,0,0,1
50730,0,0,0,1
40517,0,0,0,1
62238,0,0,0,1
84897,0,0,0,1
2879,0,0,0,1
52018,0,0,0,1
33734,1,0,0,0
49018,1,0,0,0
93742,1,0,0,0
108733,0,0,0,1
70622,0,0,0,1
32872,0,0,0,1
92452,1,0,0,0
73463,0,0,0,1
108655,0,0,0,1
61167,0,0,0,1
16080,0,0,0,1
87705,0,0,0,1
91943,0,0,0,1
58226,0,0,0,1
87586,0,0,0,1
89750,0,0,0,1
86122,0,0,0,1
133777,0,0,0,1
26209,0,0,0,1
86707,0,0,1,0
658,0,0,0,1
32457,0,0,0,1
813,0,0,0,1
32761,0,0,0,1
117301,0,0,0,1
14694,0,0,0,1
50499,0,0,0,1
32414,0,0,0,1
105371,0,0,0,1
122397,0,0,0,1
87902,0,0,0,1
45009,0,1,0,0
127074,0,0,0,1
37427,0,1,0,0
14204,0,0,0,1
30918,0,0,0,1
19160,0,0,0,1
93640,1,0,0,0
68175,0,0,0,1
46488,0,0,0,1
14122,0,0,0,1
31443,0,0,0,1
89755,0,0,0,1
34655,0,0,0,1
81606,0,0,0,1
18162,0,0,0,1
106568,0,0,0,1
11743,0,0,0,1
66829,0,0,0,1
37017,0,0,0,1
86914,0,0,0,1
42509,0,0,1,0
16442,0,0,0,1
10408,0,0,0,1
34767,0,0,0,1
65194,0,0,0,1
23452,0,1,0,0
79439,0,0,0,1
75401,0,0,0,1
69049,0,0,1,0
106807,0,0,0,1
94259,0,0,0,1
20076,0,0,0,1
134436,0,0,0,1
19198,0,0,0,1
46716,0,0,0,1
2090,0,0,0,1
42616,0,0,0,1
43970,0,0,0,1
17983,0,0,0,1
76862,1,0,0,0
131397,0,0,0,1
121408,0,0,0,1
65887,0,0,0,1
70861,0,0,0,1
83953,0,0,0,1
67452,0,0,0,1
61419,1,0,0,0
13118,0,0,0,1
71688,0,0,0,1
14886,0,0,1,0
7752,0,0,0,1
80994,0,0,1,0
99965,0,0,0,1
9349,1,0,0,0
132548,0,0,0,1
